       1      5010.00            0.00
       2      8070.00            0.00
       3      8080.00            0.01
       4      8090.00            0.00
       5      8560.00            0.00
       6      8570.00            0.02
       7      8580.00            0.03
       8      8590.00            0.07
       9      8600.00            0.02
      10      8610.00            0.00
      11     13990.00            0.00
      12     14000.00            0.01
      13     14010.00            0.00
      14     14040.00            0.00
      15     14050.00            0.02
      16     14060.00            0.02
      17     14070.00            0.00
      18     14080.00            0.00
      19     14090.00            0.01
      20     14100.00            0.00
      21     14110.00            0.03
      22     14120.00            0.00
      23     14130.00            0.00
      24     14140.00            0.01
      25     14150.00            0.05
      26     14160.00            0.00
      27     14180.00            0.00
      28     14190.00            0.01
      29     14200.00            0.02
      30     14210.00            0.03
      31     14220.00            0.08
      32     14230.00            0.00
      33     14240.00            0.04
      34     14250.00            0.11
      35     14260.00            0.09
      36     14270.00            0.07
      37     14280.00            0.00
      38     14290.00            0.03
      39     14300.00            0.05
      40     14310.00            0.08
      41     14320.00            0.04
      42     14330.00            0.12
      43     14340.00            0.08
      44     14350.00            0.09
      45     14360.00            0.11
      46     14370.00            0.13
      47     14380.00            0.12
      48     14390.00            0.19
      49     14400.00            0.19
      50     14410.00            0.18
      51     14420.00            0.17
      52     14430.00            0.14
      53     14440.00            0.20
      54     14450.00            0.23
      55     14460.00            0.20
      56     14470.00            0.30
      57     14480.00            0.30
      58     14490.00            0.18
      59     14500.00            0.29
      60     14510.00            0.28
      61     14520.00            0.34
      62     14530.00            0.35
      63     14540.00            0.30
      64     14550.00            0.45
      65     14560.00            0.49
      66     14570.00            0.54
      67     14580.00            0.55
      68     14590.00            0.69
      69     14600.00            0.65
      70     14610.00            0.71
      71     14620.00            0.74
      72     14630.00            0.64
      73     14640.00            0.82
      74     14650.00            0.84
      75     14660.00            0.96
      76     14670.00            0.95
      77     14680.00            1.21
      78     14690.00            1.28
      79     14700.00            1.30
      80     14710.00            1.29
      81     14720.00            1.55
      82     14730.00            1.78
      83     14740.00            2.18
      84     14750.00            2.53
      85     14760.00            2.48
      86     14770.00            2.79
      87     14780.00            2.94
      88     14790.00            3.71
      89     14800.00            3.74
      90     14810.00            4.35
      91     14820.00            4.77
      92     14830.00            6.11
      93     14840.00            6.66
      94     14850.00            7.55
      95     14860.00            8.26
      96     14870.00            9.02
      97     14880.00           10.54
      98     14890.00           12.43
      99     14900.00           13.82
     100     14910.00           15.60
     101     14920.00           17.44
     102     14930.00           19.97
     103     14940.00           22.47
     104     14950.00           24.43
     105     14960.00           27.06
     106     14970.00           30.56
     107     14980.00           33.83
     108     14990.00           37.38
     109     15000.00           40.83
     110     15010.00           44.84
     111     15020.00           47.66
     112     15030.00           50.59
     113     15040.00           53.11
     114     15050.00           57.28
     115     15060.00           61.06
     116     15070.00           64.18
     117     15080.00           65.97
     118     15090.00           66.60
     119     15100.00           70.62
     120     15110.00           72.09
     121     15120.00           72.92
     122     15130.00           73.89
     123     15140.00           74.55
     124     15150.00           74.81
     125     15160.00           75.08
     126     15170.00           75.18
     127     15180.00           74.78
     128     15190.00           74.46
     129     15200.00           74.78
     130     15210.00           73.98
     131     15220.00           73.44
     132     15230.00           73.54
     133     15240.00           72.69
     134     15250.00           72.02
     135     15260.00           72.14
     136     15270.00           71.38
     137     15280.00           71.07
     138     15290.00           71.25
     139     15300.00           70.65
     140     15310.00           70.38
     141     15320.00           70.89
     142     15330.00           70.38
     143     15340.00           70.16
     144     15350.00           70.61
     145     15360.00           70.34
     146     15370.00           70.78
     147     15380.00           71.55
     148     15390.00           71.11
     149     15400.00           71.64
     150     15410.00           72.25
     151     15420.00           72.21
     152     15430.00           73.13
     153     15440.00           73.58
     154     15450.00           73.66
     155     15460.00           74.66
     156     15470.00           74.92
     157     15480.00           75.09
     158     15490.00           76.15
     159     15500.00           76.21
     160     15510.00           76.45
     161     15520.00           77.35
     162     15530.00           77.24
     163     15540.00           77.71
     164     15550.00           78.42
     165     15560.00           78.14
     166     15570.00           78.66
     167     15580.00           79.15
     168     15590.00           78.69
     169     15600.00           79.46
     170     15610.00           79.70
     171     15620.00           79.21
     172     15630.00           79.86
     173     15640.00           79.64
     174     15650.00           79.55
     175     15660.00           80.14
     176     15670.00           79.62
     177     15680.00           79.53
     178     15690.00           79.33
     179     15700.00           77.68
     180     15710.00           76.79
     181     15720.00           76.01
     182     15730.00           75.81
     183     15740.00           77.40
     184     15750.00           78.79
     185     15760.00           78.46
     186     15770.00           77.73
     187     15780.00           77.03
     188     15790.00           77.62
     189     15800.00           78.04
     190     15810.00           78.50
     191     15820.00           79.53
     192     15830.00           79.48
     193     15840.00           80.09
     194     15850.00           80.35
     195     15860.00           80.16
     196     15870.00           80.69
     197     15880.00           80.33
     198     15890.00           80.51
     199     15900.00           80.67
     200     15910.00           80.24
     201     15920.00           80.95
     202     15930.00           80.69
     203     15940.00           80.48
     204     15950.00           80.88
     205     15960.00           80.36
     206     15970.00           80.68
     207     15980.00           80.47
     208     15990.00           79.70
     209     16000.00           79.14
     210     16010.00           77.43
     211     16020.00           76.73
     212     16030.00           76.71
     213     16040.00           77.21
     214     16050.00           79.27
     215     16060.00           79.40
     216     16070.00           78.37
     217     16080.00           77.92
     218     16090.00           77.47
     219     16100.00           78.14
     220     16110.00           78.32
     221     16120.00           79.12
     222     16130.00           79.64
     223     16140.00           79.79
     224     16150.00           80.35
     225     16160.00           80.03
     226     16170.00           80.51
     227     16180.00           80.53
     228     16190.00           80.37
     229     16200.00           80.80
     230     16210.00           80.46
     231     16220.00           80.89
     232     16230.00           80.71
     233     16240.00           80.92
